X,Y,fid,stop_name
634550.85,7458048.1302,5964,Doutor José Waltze
634375.4907,7458134.9589,5965,Santo Antônio
633309.4276,7459312.626,5966,Justo de Morais
633037.731,7459313.9231,5967,Canazaro
632774.2273,7459430.2999,5968,Pedro Leitão
632705.4871,7459657.8979,5969,Castorina Assis Pessoa
632729.1168,7459779.4899,5970,Landri Sales
632908.4805,7459887.5276,5971,Amarante do Maranhão
633538.6442,7460301.609,5972,Laura Lopes
633770.0356,7460378.1717,5973,Olímpio Francisco Cardoso
635784.8928,7458328.2573,5974,Helio Correia
635582.7438,7458309.0423,5975,Santa Anastácia
634202.4444,7458044.5993,5976,Francisco de Oliveira
634086.216,7457887.2943,5977,Capitão Pouman
633944.0857,7457699.2152,5978,Antonio Braga Filho
633762.5409,7457574.6009,5979,Bom Nome
633419.4742,7457501.2462,5980,Atílio Pifer
633184.6502,7457610.7343,5981,Maria Fernandes
633068.682,7457828.7879,5982,Tenente Haroldo
632963.0205,7458053.393,5983,Iate
632811.7415,7458337.0857,5984,Engenheiro Corrêa Nunes
632660.0856,7458578.7032,5985,Doutor Ari Chagas
632552.7919,7458735.775,5986,Antônio Sales
632333.6293,7458996.8069,5987,Pescadores
632398.9361,7459194.4348,5988,Guilherme Lopes de Gusmão
632635.1265,7459469.1739,5989,Carmélia Duarte
633963.6518,7457709.0065,5990,Antonio Braga Filho
634424.2548,7457270.6184,5991,General Américo Braga
634147.272,7457950.9723,5992,Capitão Pouman
634198.1265,7458020.2776,5993,Francisco de Oliveira
635231.05,7458533.666,5994,Santo Antonio
635181.9397,7458773.2816,5995,Santa Veridiana
634770.1975,7459049.368,5996,Cajueiros
632738.5099,7459449.4387,5997,Pedro Leitão
633091.99,7459304.5851,5998,Canazaro
633422.0462,7459293.9114,5999,Justo de Morais
633839.9376,7459244.802,6000,Raposa
634105.1665,7459208.1149,6001,José Fernandes
634793.5197,7459020.3696,6002,Cajueiros
635178.6352,7458747.8437,6003,Santa Veridiana
635221.6641,7458516.0337,6004,Santo Antonio
635613.4491,7458303.229,6005,Santa Anastácia
635770.4304,7458316.2077,6006,Helio Correia
634369.7903,7457152.8471,6007,Ponto Final: Sepetiba :: Linha 870
633716.8044,7457619.299,6008,Ponto Final: Sepetiba :: Praia do Recôncavo
634016.0893,7458991.881,6009,Manuel Firmino Alves
633683.999,7458426.7997,6010,Santa Ursulina
633565.2021,7458210.8278,6011,Hereny da Costa
633489.1176,7458070.8784,6012,José Serafim
633498.3341,7458069.6893,6013,José Serafim
634032.5716,7459000.5925,6014,Manuel Firmino Alves
634138.7721,7459182.3478,6015,Léa de Souza Alves
632696.9532,7459620.3257,6016,Castorina Assis Pessoa
632375.356,7459194.6422,6017,Guilherme Lopes de Gusmão
633099.788,7459954.4884,6018,Vicente Martuceli
633214.6519,7460073.0583,6019,Igreja
634004.3379,7460435.8812,6020,Paulo Humberto Pizziali
635014.9192,7458898.7976,6021,Major Freitas
634879.38,7458990.8108,6022,Luzo Brasileiro
635019.1194,7458909.8328,6023,Major Freitas
634522.8663,7459137.9495,6024,Estiva
633526.6003,7459290.7695,6025,Otávio Figueiredo
634305.4195,7459163.2555,6026,Daniel Ferraz
633607.4463,7459273.4427,6027,Dona Noemia
634360.4851,7459163.982,6028,Arealva
634173.8569,7459207.5025,6029,José Fernandes
633795.9708,7459258.4803,6030,Raposa
634759.8056,7457774.9739,6031,Olé
633820.4891,7457922.9903,6032,Doutor Rafael Jambeiro
633547.7908,7457889.5384,6033,Camargo Rieger
633773.3366,7457923.8527,6034,Doutor Rafael Jambeiro
632387.6903,7459081.5916,6035,Pescadores
633854.6102,7458704.3178,6036,UPA Sepetiba
633829.4441,7458641.4265,6037,UPA Sepetiba
634620.965,7457497.1811,6038,Ponto Final: Sepetiba :: Linhas 757 e 898
634644.6712,7460834.3268,6039,Dois
634627.2898,7460840.0186,6040,Dois
632511.7036,7458959.8069,6041,Pedro Leitão
632686.0961,7458737.9218,6042,Doutor Ari Chagas
632920.0806,7458531.0098,6043,Oscar Rossim
632984.1625,7458241.4436,6044,Júlio Nicolau
633110.1419,7457995.6203,6045,Antônio Aparecido
633321.1491,7457858.663,6046,Ernani de Brito
633579.6797,7457878.5145,6047,Camargo Rieger
633766.2654,7457762.8059,6048,Doutor Camarasano
633977.9582,7458026.0052,6049,Paranabi
634434.9915,7457290.4536,6050,Ponto Final: Sepetiba :: Linha 2383
634367.7061,7457137.5851,6051,Major Soledade Neves
638223.674,7456843.2973,6052,Brisas
646149.8263,7457256.1088,6053,Covanca
649598.8983,7455077.5671,6054,Largo da Ilha
644771.7908,7462584.8454,6055,Colinas do Magarça
644222.4854,7456667.3487,6056,CMS Maria Bittencourt
644431.0114,7457361.3047,6057,Emanuel Bouzon
644340.138,7456972.9503,6058,Lafaiete de Freitas
644057.2754,7456426.5382,6059,Escola Municipal Professor Castilho
641274.9979,7459505.7083,6060,Barão de Cocais
641348.3643,7459565.9218,6061,Vinte e Seis
642084.9825,7459934.3664,6062,Alto Garças
642356.8888,7460256.5739,6063,Campo Mourão
642468.1195,7460676.3027,6064,Grama
642649.0141,7461012.4331,6065,Bom Repouso
642885.3082,7461177.1768,6066,Jurema
649575.472,7454454.5786,6067,Estrela da Tarde
645855.2017,7460897.8974,6068,Michelin
644788.26,7457878.3153,6069,Gois e Vasconcelos
648832.3427,7456755.958,6070,Descartes
648342.7045,7456984.9256,6071,Gaspar de Lemos
647673.8373,7457150.9687,6072,Taxas
646358.5147,7457408.9958,6073,Morro Cavado
645968.8794,7457119.5599,6074,Cabral
649595.3283,7454863.2179,6075,Teodureto de Camargo
645853.0095,7460639.7991,6076,Largo do Correia
638224.1515,7457229.7419,6077,Piaí
638327.7865,7457462.4299,6078,Cabuís
638332.739,7457443.5602,6079,Cabuís
638606.1178,7459296.8837,6080,Construtores
638584.3345,7458601.6981,6081,CIEP Hildebrando de Araujo Goes
638570.987,7458154.4704,6082,Pereira Neto
638192.1289,7457203.461,6083,Piaí
649566.8795,7455599.1196,6084,Condomínio Ilha de Guaratiba
649624.6773,7455380.9482,6085,Potreiro
649249.2237,7456283.8562,6086,"Ilha, 3387"
649502.7126,7455733.7486,6087,Guimarães
648602.3108,7456862.3248,6088,CIEP 362 Roberto Burle Marx
649377.1064,7456009.6223,6089,Morgadinho
649194.5008,7456554.5943,6090,Morgado
649020.6952,7456664.9499,6091,Disensa Max
645752.0486,7456887.3508,6092,Paróquia Salvador do Mundo
645430.6465,7456622.488,6093,Projetada
645161.6736,7456371.508,6094,"Matriz, 5563"
635113.3156,7458141.8579,6095,Leila Guimarães
634771.701,7457706.6584,6096,Nicolau Pierre
643739.5577,7461759.3622,6097,Orquestra
643972.4429,7461876.0649,6098,Amargura
642055.0536,7459881.3869,6099,Conceição do Canindé
649627.7942,7455189.5655,6100,Grota Funda
643203.3416,7456451.1978,6101,Embratel
643265.9239,7456456.1381,6102,Embratel
642283.0684,7456485.4063,6103,Deodoro Pereira Pinto
641967.8171,7456429.6993,6104,Nove de Abril
641770.6596,7456395.0187,6105,Jece Valadão
641631.0109,7456370.867,6106,Mário Lago
641035.4365,7456265.7359,6107,Trinta e Seis
641775.4873,7456363.4146,6108,Jece Valadão
642241.9989,7456446.2636,6109,Deodoro Pereira Pinto
641589.5555,7456334.0517,6110,Mário Lago
641231.4766,7456269.2101,6111,Luiz Brunini
645377.768,7455776.8829,6112,Embrapa
645657.3467,7462962.3278,6113,Escola Rural São Vicente de Paulo
644857.7542,7462640.1608,6114,Colinas do Magarça
644096.8524,7456715.8366,6115,Nair Torres Câmara
644263.3409,7457132.2573,6116,Lafaiete de Freitas
644448.8205,7457432.8887,6117,Emanuel Bouzon
644707.2312,7457800.3638,6118,Mário Mesquita
641861.8658,7459793.9591,6119,Passagem Franca
642257.66,7460086.3205,6120,São José dos Campos
642356.969,7460199.9891,6121,Campo Mourão
642498.909,7460711.5563,6122,Grama
642742.7108,7461041.5536,6123,Telegrafo
642847.8017,7461115.0798,6124,Jurema
643098.1048,7461383.1113,6125,Itumirim
643151.2935,7461487.3584,6126,Canhangá
644188.0809,7461990.4932,6127,São Pedro
644282.6568,7462078.2846,6128,Rosarinho
644328.1857,7462099.1091,6129,Rosarinho
645255.0656,7462841.8569,6130,Morada do Magarça
645648.9531,7462942.8091,6131,Escola Rural São Vicente de Paulo
640778.6987,7459174.4004,6132,Jardim Luana
645884.7736,7460901.8188,6133,Michelin
645718.5356,7460604.3376,6134,Areal
645744.8464,7460589.2447,6135,Areal
645453.0619,7460287.7712,6136,General Pessoa Cavalcanti
645320.8906,7460065.4772,6137,Granja Avícola Pastoril
645204.4551,7460028.3978,6138,Granja Avícola Pastoril
644789.9774,7459846.8016,6139,Treze de Julho
644776.6626,7459795.1066,6140,Treze de Julho
644574.595,7459585.6597,6141,Aterrado do Rio
644618.9386,7459622.5507,6142,Aterrado do Rio
644632.9548,7459363.1901,6143,Morro Cavado
644665.2166,7459337.9651,6144,Morro Cavado
644691.1321,7459143.2687,6145,Anastácio
644669.404,7459112.2509,6146,Anastácio
639037.8731,7458041.6458,6147,Pereira Neto
644659.3737,7458900.8472,6148,Mangueira
644612.7563,7458637.8614,6149,Agostinho de Castro
644597.2257,7458654.1777,6150,Agostinho de Castro
640915.8361,7459201.5747,6151,Recanto do Magarça
648024.168,7453001.1566,6152,Leônidas Cardoso
647184.4513,7449067.9041,6153,"Roberto Burle Marx, 8810"
637162.7266,7457753.2492,6154,José Mariozzi Filho
638597.346,7458567.2518,6155,CIEP Hildebrando de Araujo Goes
638605.4709,7458892.7242,6156,Francisco Brusque
638613.754,7459124.0742,6157,Francisco Vilhena
645946.7408,7460682.5199,6158,Largo do Correia
649062.9983,7456630.0917,6159,Disensa Max
648097.6663,7457088.1103,6160,Augusta
645593.786,7456752.7926,6161,Sítio Universal
645775.8806,7456892.2135,6162,Paróquia Salvador do Mundo
645570.992,7456717.4678,6163,Sítio Universal
645255.4798,7456424.8612,6164,"Matriz, 5730"
645261.159,7456460.9054,6165,"Matriz, 5775"
645059.6429,7456305.0563,6166,"Matriz, 5470"
644720.6505,7456222.949,6167,Horto Florescer
643939.5016,7461841.6097,6168,Amargura
644593.9166,7462377.9329,6169,Severino Ramos
643587.4764,7461673.777,6170,Palhano
644564.8064,7458310.7738,6171,Julia Mota
644541.8622,7458281.0963,6172,Julia Mota
642679.1489,7456545.655,6173,Piraquê
641167.8019,7456289.6293,6174,Luiz Brunini
636803.9046,7457968.122,6175,Arnaldo Lage
642669.369,7460043.7788,6176,Pedro Osório
642458.4263,7460063.7151,6177,Bom Repouso
636591.5546,7458078.4563,6178,Donatello
637412.3482,7457582.6608,6179,Fortaleza de Minas
638232.9302,7456846.5341,6180,Brisas
642599.7417,7460043.5526,6181,Canoana
638619.2319,7459273.5096,6182,Construtores
638570.9511,7457816.743,6183,Leonardo Nunes
638316.5716,7456577.797,6184,Catruz
641249.5875,7459311.0595,6185,Ponto Final: Estação BRT Magarça :: Linhas Alimentadoras
642265.7191,7460071.0741,6186,São José dos Campos
642981.2112,7460693.2536,6187,Letícia
643001.0082,7460477.9132,6188,Castelo do Piauí
643005.9572,7460437.5597,6189,Castelo do Piauí
641559.5314,7459744.9831,6190,Fragoso
641605.263,7459734.0335,6191,Itapecuru-Mirim
641844.0243,7459804.8682,6192,Passagem Franca
638979.3192,7459549.8933,6193,Bombeiros
650192.3702,7454251.0893,6194,Subida da Grota Funda
647472.5772,7461492.7334,6195,José Capanema
647322.0664,7461223.9045,6196,Doutor Godofredo Moreti
647305.7508,7461201.9173,6197,Mário Larrúbia
647046.2951,7461233.2434,6198,Caminho da Paz
646980.7251,7461260.681,6199,Caminho da Paz
646648.8422,7461131.4786,6200,Julio José
646632.8176,7461149.7949,6201,Julio José
648340.545,7456973.8734,6202,Gaspar de Lemos
647390.2917,7457091.7397,6203,Poder da Boa Vontade
644515.4016,7456200.3413,6204,Radar Meteorológico de Guaratiba
639068.7262,7458063.0638,6205,Coaraci Gentil Nuñes
638756.1457,7457776.2797,6206,Antônio Pires
638470.587,7460870.7202,6207,General Alexandre Barreto
638444.8955,7460842.3881,6208,Serviente Dois
649594.1724,7455107.4021,6209,Largo da Ilha
646080.4214,7460699.4946,6210,Olavo Gama
638610.7754,7459023.337,6211,Manuel Botelho
650282.87,7454516.1725,6212,Centro Operacional Transoeste
638591.2149,7458792.0909,6213,Francisco Brusque
638596.157,7458994.6818,6214,Manuel Botelho
638601.8591,7459168.4758,6215,Francisco Vilhena
636419.2264,7458181.8914,6216,Silvio Moutinho
637137.0678,7457750.1613,6217,José Mariozzi Filho
639584.0479,7458353.277,6218,Sussi
649611.8262,7455428.6926,6219,Potreiro
649388.2825,7455958.2406,6220,Professor Brant Hora
649498.2829,7455721.2795,6221,João Pereira
648597.5077,7456853.5135,6222,CIEP 362 Roberto Burle Marx
648791.5212,7456754.1474,6223,Descartes
642677.1986,7456534.6002,6224,Piraquê
648076.0829,7457082.6754,6225,Augusta
639992.8091,7458847.2141,6226,"Magarça, 7800"
643876.7194,7456456.1724,6227,Estação Mato Alto
647715.7118,7455215.5764,6228,Residencial CTEx
637807.7139,7457430.6644,6229,Damolândia
637958.2432,7457299.7296,6230,APA das Brisas
637921.4508,7457312.2475,6231,APA das Brisas
643730.4519,7456469.4203,6232,Ponto Final: Estação Mato Alto :: Linhas Alimentadoras
643773.7381,7456493.3675,6233,Ponto Final: Estação Mato Alto :: Linhas Alimentadoras
649568.2109,7455568.1003,6234,Condomínio Ilha de Guaratiba
647491.3268,7461731.8461,6235,Cauim
641331.0699,7456318.3246,6236,Stella Goulart Marinho
638410.423,7460438.8727,6237,Serviente 10
638513.0619,7460070.5264,6238,Garagem Transriver Transportes
646333.1311,7460892.9287,6239,Leônidas
646302.4899,7460842.2889,6240,Guilhermino Pinto
637267.3076,7457664.2647,6241,43ª Delegacia Policial
642415.5585,7460052.2724,6242,Bom Repouso
643459.9442,7461645.9802,6243,Machado de Assis
643374.9324,7461635.6056,6244,Bonfim
636163.9972,7458301.5772,6245,João Café Filho
636801.1766,7457949.9872,6246,Arnaldo Lage
642936.4697,7460074.2431,6247,Barra do Garças
638639.7259,7459717.3491,6248,Terminal Pingo D'Água :: Linhas Alimentadoras
636548.8799,7458120.921,6249,Donatello
636415.2965,7458200.7511,6250,Silvio Moutinho
649421.6485,7454499.6291,6251,Roberto Burle Marx
646932.8611,7448751.3449,6252,Restinga da Marambaia
646907.0378,7448782.4933,6253,Restinga da Marambaia
650236.0823,7454480.9835,6254,Centro Operacional Transoeste
646244.9733,7457309.3326,6255,Covanca
642476.6492,7456488.5555,6256,Triunfo
642634.1336,7460037.0258,6257,Ponto Final: Jardim Maravilha :: Campo Mourão
642990.9974,7460676.3294,6258,Letícia
648677.4453,7454902.6735,6259,Artur Xexéo
647753.5726,7455135.6964,6260,Centro Tecnológico do Exército - CTEx
644206.4434,7456395.099,6261,Horto Florestal de Guaratiba
642436.1576,7460473.7444,6262,Jaburu
643143.7508,7461513.7843,6263,Canhangá
639811.2433,7459279.4239,6264,Fragoso
640736.6417,7459194.3932,6265,Jardim Luana
651460.4147,7454845.7441,6266,Grota Funda
645932.0179,7460676.4615,6267,Ponto Final: Largo do Correia
647508.9199,7461978.5,6268,Jorge Sampaio
647910.1337,7457148.8674,6269,Manuel Ferraz de Almeida
647884.5363,7457193.9668,6270,Manuel Ferraz de Almeida
647223.2256,7457190.7123,6271,Cachimbau
646896.3519,7457355.6923,6272,Tupperware
646868.2808,7457389.2976,6273,Tupperware
646369.8519,7457404.5668,6274,Morro Cavado
646012.818,7457136.1863,6275,Cabral
644548.9724,7456194.7032,6276,Radar Meteorológico de Guaratiba
647526.7723,7453075.5961,6277,"Roberto Burle Marx, 3682"
649338.7794,7454134.4714,6278,Samauma
649282.4444,7454014.9939,6279,Manuel Victorino de Carvalho
649044.8433,7453509.1878,6280,Antonio Pereira Barbosa
648885.1337,7453228.6179,6281,Sítio Roberto Burle Marx
648701.7593,7453062.4497,6282,Por do Sol
647307.2396,7452951.6252,6283,"Roberto Burle Marx, 3904"
647251.9264,7452683.5248,6284,"Roberto Burle Marx, 4300"
647751.0528,7453088.0068,6285,"Roberto Burle Marx, 2825"
647226.73,7452486.7743,6286,Portinho
645381.7817,7456552.0911,6287,"Matriz, 5886"
647858.2779,7449752.7034,6288,"Roberto Burle Marx, 7832"
647679.589,7449588.8048,6289,"Roberto Burle Marx, 7876"
649583.3283,7454883.1592,6290,Teodureto de Camargo
648013.864,7449921.9222,6291,Escola Municipal Floripes Angladas Lucas
646946.9853,7448895.9375,6292,Vendinha
639217.1481,7455745.6444,6293,Professor Antônio Reis
638306.0357,7456546.8894,6294,Catruz
638341.0277,7456227.6635,6295,Escola Municipal Nestor Victor
638456.5917,7455975.2407,6296,Paraíso
638647.8659,7455818.4541,6297,Venda Grande
638878.2382,7455788.6439,6298,Santa Maria Mãe de Deus
639202.7364,7455739.1341,6299,Professor Antônio Reis
639667.6959,7455582.0101,6300,Saião Lobato
639951.7102,7455698.957,6301,Praça Doutor Capello Barroso
640268.5693,7455929.6456,6302,Nova Teotonia
640462.9614,7456108.3221,6303,CIEP Heitor dos Prazeres
639694.6651,7455616.0861,6304,Saião Lobato
639484.6525,7455630.2177,6305,Escola Municipal Deborah Mendes de Moraes
639371.9535,7455636.8001,6306,Velloso Espinha
638893.6441,7455791.8234,6307,Santa Maria Mãe de Deus
640193.5564,7455910.414,6308,Soldado Estanislau Wojcik
638673.4401,7455812.6816,6309,Venda Grande
647325.1988,7451931.0244,6310,Fernando Chacel
647784.4649,7451215.1419,6311,Fernando Chacel
646689.2249,7448387.9738,6312,Ponto Final: Barra de Guaratiba :: Praia
646932.5541,7448772.2769,6313,Ponto Final: Barra de Guaratiba :: Marambaia
640688.384,7456173.6489,6314,Carlos da Silva Rocha
642949.0405,7460102.2497,6315,Barra do Garças
647903.1634,7453026.2685,6316,Residencial Village
648273.9422,7450222.1034,6317,"Roberto Burle Marx, 7160"
649514.808,7454641.8835,6318,Espinheiro
648282.2831,7450215.8197,6319,"Roberto Burle Marx, 7160"
649426.1743,7454336.3594,6320,Artur Xexéo
639001.3303,7455874.8723,6321,Barros de Alarcão
639908.6838,7455745.9756,6322,Praça Doutor Capello Barroso
640192.0829,7455873.3327,6323,Soldado Estanislau Wojcik
641295.6524,7459270.2101,6324,Estação Magarça
638362.9206,7456267.3249,6325,Escola Municipal Nestor Victor
640529.6822,7456117.6641,6326,CIEP Heitor dos Prazeres
639372.8861,7455626.8257,6327,Velloso Espinha
639491.7248,7455619.0789,6328,Escola Municipal Deborah Mendes de Moraes
639989.0194,7455852.526,6329,Catruz
654613.2316,7471606.5979,6330,Ponto Final: Vila Kennedy :: Mato Alto e Barra da Tijuca
654656.477,7471620.5517,6331,Praça Miami
648238.6406,7450704.1536,6332,"Roberto Burle Marx, 6818"
654627.6126,7471708.3283,6333,Dolomitas
654879.6324,7471765.5484,6334,Paulino do Sacramento
655179.0373,7471759.7125,6335,Etiópia
655180.0079,7471724.2669,6336,Etiópia
655716.4435,7471704.9139,6337,Sargento Miguel Filho
655716.1131,7471672.8036,6338,Sargento Miguel Filho
654312.755,7468711.6981,6339,Zopiro Goulart
654789.6144,7468616.4599,6340,Largo do Ludgero
654706.6531,7471810.505,6341,Oscar Ferreira
654672.3084,7471813.9567,6342,Mário Penaforte
655556.0617,7471976.7609,6343,Guandu do Sena
640089.1618,7455818.3733,6344,Ponto Final: Pedra de Guaratiba :: Estrada da Matriz
648695.6527,7453046.1214,6345,Por do Sol
649353.2783,7454149.3872,6346,Samauma
648898.1342,7453226.9387,6347,Sítio Roberto Burle Marx
648214.6135,7450730.5248,6348,"Roberto Burle Marx, 6818"
647279.214,7452654.6873,6349,Ribeiros
648082.1647,7450912.7758,6350,Araçatiba
647241.1774,7452496.8201,6351,Portinho
647750.7486,7453077.9329,6352,"Roberto Burle Marx, 2825"
648291.0294,7450457.6911,6353,"Roberto Burle Marx, 6844"
648047.4782,7449932.553,6354,Escola Municipal Floripes Angladas Lucas
647705.0967,7449598.4088,6355,"Roberto Burle Marx, 8015"
647532.1372,7449454.0524,6356,Varzinha
647525.5884,7449465.4119,6357,Varzinha
647802.8403,7451218.2829,6358,Fernando Chacel
640625.6162,7456192.3964,6359,Carlos da Silva Rocha
654951.6165,7471859.9339,6360,Paulino do Sacramento
655138.9233,7471891.125,6361,Arcelina Mochel
673763.5088,7476672.0676,6362,Valentim Magalhães
682228.6705,7464216.5207,6363,"BRS 4,7: Heitor Beltrão"
671667.9988,7463157.4246,6364,Três Rios
685886.9856,7463739.8248,6365,7ª Delegacia Policial
671803.1913,7474829.5729,6366,Escola Municipal Tarsila do Amaral
673293.6286,7468892.2307,6367,Florinda
685875.6,7459018.1622,6368,Ponto Final: Copacabana :: Estação Siqueira Campos
670015.4739,7474558.9233,6369,Passarela 28
668110.1264,7464206.0671,6370,Piatã
666603.0493,7468376.32,6371,José Leite de Lacerda
646093.9118,7467513.3224,6372,São Basílio
645986.5341,7467347.376,6373,André Gonçalves
647020.5878,7466486.0285,6374,Laudelino Vieira de Campos
677863.5404,7464848.9555,6375,Raul Cardoso
680447.7527,7468960.3447,6376,Fiocruz
676155.89,7466193.653,6377,Imperator - João Nogueira
662569.4716,7458671.1459,6378,Godofredo Marques
662521.4209,7458409.2066,6379,Pedro Calmon
682191.2579,7465281.1888,6380,Oduvaldo Cozzi
656635.1152,7469273.1631,6381,Hospital da Mulher Mariska Ribeiro
673764.8476,7455433.984,6382,Poeta Khalil Gibran
656056.4005,7452322.0102,6383,Geraldo Irineo Joffily
686930.3273,7466265.206,6384,Ponto Final: Candelária :: Linhas para Jacarepaguá
683643.3197,7465642.0293,6385,Geógrafo Milton Santos (Intermunicipal)
679991.6548,7466218.1775,6386,"BRS 3,4,5,6: Samuel Guimarães"
685443.7351,7460167.5856,6387,Real Grandeza
648044.6355,7452987.5558,6388,Leônidas Cardoso
657921.6353,7468358.3674,6389,Júlio César
657474.2842,7468900.5588,6390,Praça da Fé
678980.9839,7456280.026,6391,Estação São Conrado
681620.9603,7456634.7736,6392,Praça 24 de Outubro
665537.637,7461848.4542,6393,Canelinha
665007.1636,7474248.296,6394,Haitil Prado
681267.9599,7472758.5811,6395,CCS - EEFD
653627.7388,7453407.8361,6396,Estação Notre Dame
668420.2818,7465800.203,6397,Vila Olímpica Mato Alto
685232.1919,7476403.0861,6398,Copenhague
684333.9132,7477089.7283,6399,Maestro Paulo e Silva
687131.9963,7475802.8457,6400,Cais da Pitangueira
681431.0095,7464923.2074,6401,Isidro de Figueiredo
678939.2009,7456120.7095,6402,Estação São Conrado
685990.5497,7462679.5135,6403,Ribeiro de Almeida
683740.3583,7461750.4251,6404,Professor Mauriti Santos
670722.4329,7469180.3047,6405,Estação Madureira :: Norte
677875.6444,7468872.9973,6406,Bispo Lacerda
655417.1755,7469586.9395,6407,Carnaúba
685258.069,7456859.3036,6408,Bulhões de Carvalho
646974.5055,7466705.1751,6409,Rio Bonito
665755.0519,7471144.2339,6410,Escola de Sargentos de Logística
686659.4163,7466254.8245,6411,Ponto Final: Candelária :: Linha 397
687240.6841,7465013.7059,6412,Rio Branco
684037.2225,7465306.6334,6413,"BRS 1,2,3,4,5,I: Cidade Nova"
685273.1957,7465795.5492,6414,"BRS 1,3,5: Central"
684774.6128,7465558.3358,6415,"BRS 1,4,I: Praça Onze"
685866.2043,7463726.7904,6416,7ª Delegacia Policial
682017.5085,7459187.8139,6417,Mestre Ioviniano
678703.9282,7469440.1199,6418,Abrigo Municipal Cristo Redentor
680709.1206,7468547.4447,6419,Carlos Seixas
678595.6168,7471313.7257,6420,Roberto Silva
676090.9388,7472280.3409,6421,José Telino de Melo
665573.2699,7455562.5922,6422,Novo Leblon
672504.5963,7467049.3615,6423,Palma
663199.1671,7474882.2683,6424,Clara Borges
665959.3555,7465004.7554,6425,Praça Nídia Otero
671961.8274,7456670.4022,6426,Terezinha Branco
669507.5087,7455462.5738,6427,Jornalista Ricardo Marinho
669058.1186,7454412.5609,6428,Praia da Barra - Posto 7
654656.1998,7457915.8405,6429,Sacarrão
658053.2453,7452976.4021,6430,Presidente Nereu Ramos
666155.0027,7468175.7154,6431,Modestino Kanto
655881.7964,7468849.9618,6432,Manoel Rodrigues de Moura
661069.827,7469699.8583,6433,Marechal Xavier da Câmara
655218.6111,7468666.7634,6434,Clínica da Família Sandra Regina Sampaio de Souza
646030.4371,7462768.5889,6435,Chico Moreira
644370.2953,7465962.4866,6436,Filomena
640545.5508,7465145.964,6437,Viaduto Zé Cocada
642458.5586,7456515.9671,6438,Triunfo
644480.8297,7462285.2271,6439,Condomínio Caminho do Park
646974.1067,7448903.0908,6440,Vendinha
672944.5981,7454878.3011,6441,Terminal Nuta James
682583.0517,7459166.0116,6442,Lopes Quintas
684548.8258,7459889.4026,6443,CIEP Agostinho Neto
680171.0032,7464568.0667,6444,"BRS 2,6,7: Visconde de Abaeté"
678951.1742,7464342.3695,6445,"BRS 2,6,7: Viana Drummond"
678365.2061,7464630.8362,6446,"BRS 2,4,5,6: Parque Recanto do Trovador"
678764.8126,7466242.723,6447,"BRS 3,4,5,6: Vitor Meireles"
680028.8118,7465978.5131,6448,"BRS 3,4,5,6: Souza Dantas"
677337.3977,7465787.7677,6449,"BRS 3,4,5,6: General Belegarde"
682035.6457,7464526.8528,6450,"BRS 6,7: Benevenuto Berna"
664542.6731,7472490.9045,6451,Parque Radical de Deodoro
682889.2581,7459180.457,6452,Almirante Custódio de Melo
675479.8793,7474527.6283,6453,Caraipe
666458.1723,7476179.0413,6454,Clínica da Família Epitácio Soares Reis
678134.3043,7460502.3695,6455,Muçu
679816.5766,7466111.7285,6456,"BRS 3,4,5,6: Senador Jaguaribe"
686706.2553,7466217.3641,6457,Ponto Final: Candelária :: Linhas para Zona Oeste
658505.2714,7471609.8464,6458,Charles Muller
647131.7601,7468610.135,6459,Oiticica
662884.4054,7473676.595,6460,Minervina Nunes da Costa
645570.7681,7460477.2056,6461,Alcelino Vendas Rodrigues
642221.2062,7467137.4822,6462,Praça Jaraguari
673469.9102,7472004.6153,6463,Aquidauana
642073.4397,7466479.2495,6464,Sargento José Valoura
682541.808,7464303.6618,6465,"BRS 2,5,6,I: Professor Gabizo"
685699.3444,7465114.6019,6466,"BRS 2,3,4,I: Carlos de Carvalho"
684832.009,7465084.2725,6467,"BRS 1,2,4,I: Praça Castelo Branco"
685823.3087,7465433.1551,6468,"BRS 1,2,5: Praça da República II"
683614.3712,7477287.8399,6469,Francisco Pinto Cardoso
680648.3519,7465449.474,6470,"BRS 3,4,I: Oito de Dezembro"
682359.4129,7467361.958,6471,Aires Pinto
672962.2439,7454852.6259,6472,Terminal Nuta James
680949.9192,7463664.426,6473,Antônio Basílio
680388.7803,7466694.6492,6474,Senador Bernardo Monteiro
678309.5946,7468896.457,6475,Félix Ferreira
651680.8631,7471159.0113,6476,Restinga
641249.7961,7459322.3522,6477,Estação Magarça
649544.9834,7454748.6647,6478,Estação Ilha de Guaratiba
670882.978,7470319.7172,6479,Estação Otaviano
671239.4375,7470812.7088,6480,Estação Vila Queiroz
674961.094,7473340.4435,6481,Estação Praça do Carmo
678265.1901,7473498.1543,6482,Praça da Taninha
684091.8789,7459761.3175,6483,Professor Saldanha
687096.4691,7465670.7206,6484,"BRS 1,2,3,4,5,I: Graça Aranha"
686870.6042,7460115.3878,6485,BRS 2: Lauro Sodré I
677214.8291,7455567.5651,6486,Praça de São Conrado
666738.1611,7468913.3721,6487,Mário Barbedo
671331.431,7468588.3465,6488,Terminal Deputado José de Souza Marques :: Plat. B
676684.4585,7471932.2102,6489,Itaúna
671932.5521,7472353.2868,6490,Estação Irajá
674935.4837,7473273.8484,6491,Estação Praça do Carmo
